RSG 4                         ;Dra  ;19 14 09.6 +56 57 36  ;Op    ;OC   ;        ;   363; 0.070; 8.550;                                                                                                                  ;Röser et al 2016
RSG 5                         ;Cyg  ;20 14 40.8 +45 35 24  ;Op    ;OC   ;        ;   355; 0.040; 7.700;                                                                                                                  ;Röser et al 2016
RSG 7                         ;Cep  ;22 55 45.6 +58 43 48  ;Op    ;OC   ;        ;   457; 0.060; 8.300;                                                                                                                  ;Röser et al 2016
RSG 8                         ;Cas  ;22 58 14.4 +59 03 36  ;Op    ;OC   ;        ;   331; 0.050; 8.500;                                                                                                                  ;Röser et al 2016
MBM 12                        ;Ari  ;02 56 50   +19 32 00  ;IR    ;YAs  ;  190.00;   160;      ; 6.300;                                                                                                                  ;
Taurus VIII                   ;Tau  ;04 28 41   +26 19 10  ;IR    ;YAs  ;  150.00;   140;      ; 6.180;                                                                                                                  ;A rather messy region (Luhman+ 2009 Fig 14) containing young stars mainly assoc w he B216 region (most massive memb is prob DF Tau)
HD 199143 YSO assoc           ;Cap  ;20 55 47   -17 06 22  ;Op    ;YAs  ;  300.00;    48;      ; 7.080;                                                                                                                  ;
Cha I T St Gr                 ;Cha  ;11 08 30   -77 18 00  ;IR    ;YAs  ;  100.00;      ;      ;      ;[BDS2003] 255                                                                                                     ;
Lupus II                      ;Lup  ;15 57 08   -37 47 06  ;IR    ;YAs  ;   90.00;   150;      ;      ;                                                                                                                  ;In Lupus star-forming region
[MHY98] 1                     ;Cha  ;11 58 41   -79 18 42  ;IR    ;YAs  ;  240.00;   140;      ;      ;                                                                                                                  ;The Astrophysical Journal, 507:L83-L87, 1998 November 1
Cha I North T St Gr           ;Cha  ;11 09 39   -76 36 50  ;IR    ;YAs  ;   30.00;      ;      ;      ;IC 2631 T St Gr, Ced 112 T St Gr, [BDS2003] 254                                                                   ;
Lupus I                       ;Lup  ;15 42 30   -34 22 00  ;IR    ;YAs  ;   72.00;   140;      ;      ;                                                                                                                  ;In Lupus star-forming region. 17 memb
[WRB2000] 1                   ;SerCp;15 49 37   -03 25 49  ;Op    ;YAs  ;  252.00;    99; 0.095; 6.700;HD 141569 Moving Group, Alessi 167, Alessi J1549.6-0325                                                           ;It consists of the triple HD 141569 plus HD 141693 and HD 140574. Adopted distance, reddening and age of HD 141569
Lupus IV                      ;Lup  ;16 00 52   -41 53 50  ;IR    ;YAs  ;   84.00;   150;      ;      ;                                                                                                                  ;In Lupus star-forming region. A group of at least 18 young stars
[GFK13] 1                     ;Cep  ;00 20 00   +78 20 00  ;Op    ;YAs  ;  130.00;   150;      ; 7.176;                                                                                                                  ;In arXiv:1009.2587v1, 4 stars
Cep II                        ;Cep  ;22 11 56   +72 29 42  ;Op    ;YAs? ;  240.00;   300;      ;      ;Cep T2                                                                                                            ;BO Cep
Phe I                         ;Phe  ;01 34 04.3 -43 06 43  ;Op    ;YAs? ;  300.00;   100;      ;      ;Phe T1                                                                                                            ;SY Phe
Cyg II                        ;Cyg  ;20 58 31   +45 23 17  ;Op    ;YAs? ;  240.00;   150;      ;      ;Cyg T2                                                                                                            ;CE Cyg
Car I                         ;Car  ;10 46 21   -58 52 27  ;Op    ;YAs? ;  120.00;   900;      ;      ;Car T1                                                                                                            ;Eta Car
Cir II                        ;Cir  ;15 15 39.4 -62 31 14  ;Op    ;YAs? ;   60.00;      ;      ;      ;Cir T2                                                                                                            ;In 1994MNRAS.270..199M, Diam from Mikami & Ogura (1994) fig. 1
Cir I                         ;Cir  ;15 00 20   -63 07 24  ;Op    ;YAs? ;   47.00;      ;      ;      ;Cir T1                                                                                                            ;Diam from Mikami & Ogura (1994) fig. 1
Cyg I                         ;Cyg  ;20 50 55.3 +44 22 29  ;Op    ;YAs? ;   60.00;   600;      ;      ;Cyg T1                                                                                                            ;IC 5070
Taurus VII                    ;Tau  ;04 22 09   +19 32 00  ;IR    ;YAs? ;   48.00;   140;      ; 6.180;                                                                                                                  ;Only 4 stars, including T Tau. Coord and Diam are approx (from disc article's fig 4)
Cas I                         ;Cas  ;00 20 26   +61 33 18  ;Op    ;YAs? ;  360.00;   750;      ;      ;Cas T1                                                                                                            ;VX Cas
Taurus IX                     ;Tau  ;04 48 00   +17 00 00  ;IR    ;YAs? ;   54.00;   140;      ; 6.180;                                                                                                                  ;Only 5 stars, including DQ and DR Tau. Coord and Diam are approx (from disc article's fig 4)
Cen I                         ;Cen  ;12 20 18   -46 33 19  ;Op    ;YAs? ;   90.00;   300;      ;      ;Cen T1                                                                                                            ;V654 Cen
LAMOST 1                      ;Dra  ;18 20 00   +52 19 48  ;Op    ;GCR  ;  480.00;  2600;      ;10.040;                                                                                                                  ;
Alessi 231                    ;Aqr  ;23 49 42   -18 24 00  ;Op    ;MG?  ;  140.00;   104;      ;      ;                                                                                                                  ;Average dist (parallax) of 106 Aqr, 108 Aqr, HD 223785, HD 223192. 2 Cet has similar pm too and is located beyond the 70' rad considered here. Also HD 220811, HD 223543, HD 220611 - recheck diam
Cen OB4                       ;Cen  ;14 37 24   -60 58 00  ;Op    ;OB   ;   36.00;      ;      ;      ;                                                                                                                  ;
Car OB1-2                     ;Car  ;10 58 42   -60 12 00  ;Op    ;OB   ;   48.00;  2620;      ;      ;                                                                                                                  ;
[OVM16] A                     ;Pup  ;07 46 54.3 -34 14 10  ;Op    ;OB   ;   80.00;  2600;      ;      ;                                                                                                                  ;Approx diameter taken from the main conc in fig 2 of the disc paper (RMxAA 52)
HIP 22931 Assoc               ;Eri  ;04 55 14   -05 09 48  ;Op    ;OB   ;  360.00;   180;      ; 8.000;                                                                                                                  ;
HIP 29577 Assoc               ;Aur  ;06 12 30   +41 14 00  ;Op    ;OB   ;  336.00;   213;      ; 8.300;                                                                                                                  ;
HIP 27345 Assoc               ;Ori  ;05 48 16   +04 00 42  ;Op    ;OB   ;  324.00;   202;      ; 8.000;                                                                                                                  ;
Car OB4                       ;Car  ;11 08 18   -60 31 00  ;Op    ;OB   ;  114.00;      ;      ;      ;                                                                                                                  ;
HIP 33175 Assoc               ;Mon  ;06 57 14   -05 55 12  ;Op    ;OB   ;  276.00;   195;      ; 8.000;                                                                                                                  ;
HIP 83071 Assoc               ;Ara  ;16 57 33   -60 58 48  ;Op    ;OB   ;  264.00;   231;      ; 8.000;                                                                                                                  ;
CMa OB2                       ;CMa  ;07 21 42   -20 58 00  ;Op    ;OB   ;  240.00;      ;      ;      ;                                                                                                                  ;
Cir-Nor OB                    ;Ara  ;16 36 06   -59 11 00  ;Op    ;OB   ;  222.00;      ;      ;      ;                                                                                                                  ;
Lac OB1                       ;Lac  ;22 37 30   +39 54 00  ;Op    ;OB   ;  121.00;   368;      ; 7.200;                                                                                                                  ;
Cen OB2                       ;Cen  ;11 35 18   -62 36 00  ;Op    ;OB   ;  150.00;      ;      ;      ;                                                                                                                  ;
Vel OB 1.1                    ;Vel  ;08 52 00   -44 39 00  ;UV/Op ;OB   ;  140.00;  1100;      ;      ;                                                                                                                  ;Tovmassian et al. 1993
Cen OB3                       ;Cen  ;13 34 06   -61 27 00  ;Op    ;OB   ;  138.00;      ;      ;      ;                                                                                                                  ;
Cep-Lac OB                    ;Lac  ;22 13 42   +54 01 00  ;Op    ;OB   ;  180.00;      ;      ;      ;                                                                                                                  ;
Car OB3                       ;Car  ;11 13 30   -58 52 00  ;Op    ;OB   ;   30.00;      ;      ;      ;                                                                                                                  ;
KKC 45                        ;Cep  ;22 57 04.5 +62 37 03  ;IR    ;OC   ;    5.10;   700;      ;      ;IRAS 22551+6221                                                                                                   ;
Teutsch 133                   ;Aur  ;05 30 01.9 +33 25 31  ;Op    ;OC   ;    3.00;   810; 0.620; 9.300;SAI 51                                                                                                            ;
Mamajek 11                    ;CMa  ;07 19 37.5 -24 01 30  ;IR    ;OC   ;   10.00;  1500;      ;      ;                                                                                                                  ;IR cl complex assoc with LDN 1660 dark cloud and refl neb VdB 96. Early B-type stars present, consistent with MS dist ~1.5 kpc. Beautiful refl neb apparent on DSS2 B plates
KKC 24                        ;Mon  ;06 40 56.9 +09 36 08  ;IR    ;OC   ;    4.20;   760;      ;      ;IRAS 06382+0939                                                                                                   ;
KKC 27                        ;Vul  ;20 07 04.2 +27 28 44  ;IR    ;OC   ;    3.50;   730;      ;      ;IRAS 20050+2720                                                                                                   ;
KKC 34                        ;Cyg  ;21 06 12.3 +51 22 05  ;IR    ;OC   ;    2.80;   590;      ;      ;IRAS 21046+5110                                                                                                   ;
KKC 28                        ;Vul  ;20 10 10.5 +27 28 55  ;IR    ;OC   ;    2.60;   700;      ;      ;IRAS 20081+2720                                                                                                   ;
SAI 104                       ;Vel  ;09 09 55   -48 51 03  ;Op    ;OC   ;    3.00;   830; 1.170; 8.900;                                                                                                                  ;
Johnston 1                    ;Cyg  ;20 19 36   +47 53 09  ;Op    ;OC/**;   15.00;      ;      ;      ;                                                                                                                  ;
Collinder 34                  ;Cas  ;02 59 23   +60 34 00  ;Op    ;OC   ;   25.00;  1080; 0.490; 8.750;                                                                                                                  ;
Reyle-Robin 2                 ;SerCd;18 31 25   -02 05 02  ;IR    ;OC   ;    1.90;   600; 5.500; 6.600;[BDS2003] 16, Sh2-64 IR Cl, RCW 174 Cl, W40 IR Cl                                                                 ;
Alessi 216                    ;Cha  ;09 35 51   -78 23 00  ;Op    ;OC/**;   15.00;      ;      ;      ;                                                                                                                  ;
Kernya 75                     ;Cyg  ;20 19 47   +56 33 00  ;Op    ;OC/**;   15.00;      ;      ;      ;                                                                                                                  ;
Slotegraaf J1137-6735         ;Mus  ;11 37 05   -67 35 35  ;Op    ;OC/**;    8.00;      ;      ;      ;                                                                                                                  ;
Alessi 187                    ;UMi  ;14 21 08   +67 48 10  ;Op    ;OC/**;  320.00;      ;      ;      ;                                                                                                                  ;
Alessi 197                    ;Mon  ;06 13 56   -06 49 23  ;Op    ;OC/**;  300.00;      ;      ;      ;                                                                                                                  ;
Alessi 228                    ;Ant  ;10 01 40   -32 13 16  ;Op    ;OC/**;   18.00;      ;      ;      ;                                                                                                                  ;
Alessi 213                    ;Cha  ;08 03 36   -80 09 12  ;Op    ;OC/**;   18.00;      ;      ;      ;                                                                                                                  ;
van der Linde 1               ;Ori  ;05 55 10   +00 47 49  ;Op    ;OC/**;   18.00;      ;      ;      ;                                                                                                                  ;
Alessi 166                    ;Leo  ;11 09 54   -00 52 20  ;Op    ;OC/**;  220.00;      ;      ;      ;                                                                                                                  ;
Sveistrup 1                   ;Cyg  ;21 14 30   +42 52 30  ;Op    ;OC/**;   20.00;      ;      ;      ;                                                                                                                  ;
Vollmann 1                    ;Per  ;02 59 52   +46 21 01  ;Op    ;OC/**;   20.00;      ;      ;      ;                                                                                                                  ;
Toth 4                        ;Tau  ;03 42 06   +16 59 55  ;Op    ;OC/**;   20.00;      ;      ;      ;                                                                                                                  ;
Park-Finley 1                 ;Cru  ;12 47 54.0 -59 37 43  ;XR    ;OC   ;   55.00;    85;      ; 6.980;Beta Cru cluster, [PF96] 1                                                                                        ;Adopted distance and age of Beta Crux
van Wulfen 32                 ;Lyn  ;08 59 31   +35 35 55  ;Op    ;OC/**;   12.00;      ;      ;      ;                                                                                                                  ;elongated: 12 x 9
Santa 177                     ;UMa  ;14 04 20   +59 04 00  ;Op    ;OC/**;   30.00;      ;      ;      ;                                                                                                                  ;Elongated: 30 x 12, 2 paralel arcs of 7.5-10m stars
Santa 190                     ;Ser  ;16 01 30   +23 00 00  ;Op    ;OC/**;   30.00;      ;      ;      ;                                                                                                                  ;Pi Ser group, with a group of fainter stars, which are form a christmas tree
Verhaege 1                    ;Tau  ;04 28 40   +15 52 15  ;Op    ;OC/**;   58.00;      ;      ;      ;                                                                                                                  ;
Toth 2                        ;Ori  ;05 40 35   -10 24 55  ;Op    ;OC/**;   37.00;      ;      ;      ;                                                                                                                  ;
Toth 1                        ;Tau  ;04 09 46   +10 51 40  ;Op    ;OC/**;   30.00;      ;      ;      ;                                                                                                                  ;
[CMB2010] 1                   ;Cep  ;21 40 42   +58 16 10  ;IR    ;OC   ;   12.00;   750;      ; 6.480;IRAS 21391+5802 Cl, SFO 38 Cl                                                                                     ;
Majaess 19                    ;Cas  ;00 58 29   +56 29 53  ;IR    ;OC?  ;   14.00;      ;      ;      ;                                                                                                                  ;
Majaess 219                   ;Cas  ;23 17 53   +58 05 10  ;IR    ;OC?  ;   20.00;      ;      ;      ;                                                                                                                  ;
Majaess 220                   ;Cas  ;23 18 42   +57 44 51  ;IR    ;OC?  ;   30.00;      ;      ;      ;                                                                                                                  ;
Majaess 41                    ;Per  ;04 03 19   +51 17 58  ;IR    ;OC?  ;   25.00;      ;      ;      ;                                                                                                                  ;
Majaess 164                   ;Nor  ;15 31 36   -56 11 34  ;IR    ;OC?  ;   20.00;      ;      ;      ;                                                                                                                  ;
Majaess 163                   ;Nor  ;15 29 53   -56 35 20  ;IR    ;OC?  ;   30.00;      ;      ;      ;                                                                                                                  ;
Majaess 152                   ;Cen  ;13 00 54   -62 33 46  ;IR    ;OC?  ;   20.00;      ;      ;      ;                                                                                                                  ;
Majaess 73                    ;Mon  ;06 02 17   -09 06 29  ;IR    ;OC?  ;   17.00;      ;      ;      ;                                                                                                                  ;
Majaess 142                   ;Cen  ;11 32 41   -62 21 16  ;IR    ;OC?  ;   20.00;      ;      ;      ;                                                                                                                  ;
Majaess 14                    ;Cas  ;00 28 32   +65 27 38  ;IR    ;OC?  ;   25.00;      ;      ;      ;                                                                                                                  ;
Majaess 121                   ;Car  ;10 11 51   -58 53 13  ;IR    ;OC?  ;   12.00;      ;      ;      ;                                                                                                                  ;
Majaess 193                   ;Sgr  ;18 09 10   -19 28 38  ;IR    ;OC?  ;   20.00;      ;      ;      ;                                                                                                                  ;
Majaess 91                    ;Pup  ;07 33 16   -22 09 20  ;IR    ;OC?  ;   14.00;      ;      ;      ;                                                                                                                  ;
La Plata 1                    ;Cen  ;14 27 45   -59 40 00  ;Op    ;OC?  ;   10.00;      ;      ;      ;                                                                                                                  ;
Loden 670                     ;Cru  ;12 42 49   -63 03 19  ;Op    ;OC?  ;   33.00;      ;      ;      ;                                                                                                                  ;
Camargo 1013                  ;Pup  ;07 35 37   -23 29 15  ;IR    ;OC?  ;   17.00;      ;      ;      ;                                                                                                                  ;
Camargo 1026                  ;CMa  ;07 22 58   -25 46 05  ;IR    ;OC?  ;   21.00;      ;      ;      ;                                                                                                                  ;Include bright IR star
Camargo 331                   ;Vel  ;09 30 45   -52 33 10  ;IR    ;OC?  ;   12.00;      ;      ;      ;                                                                                                                  ;Incl. subcluster
Camargo 681                   ;Cas  ;01 08 20   +63 35 12  ;IR    ;OC?  ;   15.00;      ;      ;      ;                                                                                                                  ;
Collinder 371                 ;Sgr  ;18 17 16   -19 44 30  ;Op    ;OC?  ;   22.00;      ;      ;      ;                                                                                                                  ;This is not NGC 6595
Alessi 227                    ;Sco  ;16 18 16.8 -26 07 29  ;Op    ;OC/**;   12.00;      ;      ;      ;                                                                                                                  ;Shows nicely in WISE 3.4
Alessi 29                     ;Ori  ;04 49 26   +10 40 53  ;Op    ;OC?  ;   10.00;      ;      ;      ;                                                                                                                  ;
Escorial 18   = NGC 2362      ;CMa  ;07 18 54.9 -24 57 05  ;Op    ;OC   ;  220.00;   431;      ;      ;Tau CMa AB Cl                                                                                                     ;
Escorial 34   = Cyg OB9       ;Cyg  ;20 25 21.8 +39 46 36  ;Op    ;OC   ;  105.00;   460;      ;      ;HD 194670 Cl                                                                                                      ;
